"state","county","dropout","hs_diploma","some_college","four_year_degree","dropout_percent","hs_diploma_percent","some_college_percent","four_year_degree_percent","region","region_num","resident_count","avg_annual_pay","metro","avg_home_value"
"VA","Nelson County","1,614","3,529","2,473","3,596",14.4,31.5,22.1,32.1,"South","2",573,34702.01,"Charlottesville",220410.75
"VA","New Kent County","1,099","5,023","4,765","4,316",7.2,33,31.3,28.4,"South","2",491,37298.01,"Richmond",259671.25
"VA","Northampton County","1,559","3,144","2,166","1,888",17.8,35.9,24.7,21.6,"South","2",600,31090.01,"",229303.416666667
"VA","Northumberland County","920","3,176","2,917","2,794",9.4,32.4,29.7,28.5,"South","2",382,43126.01,"",288102.666666667
"VA","Nottoway County","2,399","4,176","3,030","1,401",21.8,37.9,27.5,12.7,"South","2",445,34936.01,"",103035.416666667
"VA","Orange County","2,904","8,726","7,325","6,070",11.6,34.9,29.3,24.3,"South","2",944,37162.01,"",224950.333333333
"VA","Page County","3,223","7,659","4,017","2,408",18.6,44.3,23.2,13.9,"South","2",609,32814.01,"",154544.333333333
"VA","Patrick County","2,794","4,725","4,141","1,880",20.6,34.9,30.6,13.9,"South","2",554,29351.01,"",98625.5833333333
"VA","Pittsylvania County","8,121","15,953","14,840","6,299",18,35.3,32.8,13.9,"South","2",1423,35925.01,"Danville",128517.5
"VA","Powhatan County","2,059","6,399","6,565","6,085",9.8,30.3,31.1,28.8,"South","2",814,39401.01,"Richmond",280229.916666667
"VA","Prince Edward County","1,715","4,207","3,324","3,620",13.3,32.7,25.8,28.1,"South","2",707,35552.01,"",162898.083333333
"VA","Prince George County","2,642","8,581","8,773","6,314",10,32.6,33.3,24,"South","2",622,52233.01,"Richmond",205610.5
"VA","Prince William County","33,425","60,278","80,615","116,826",11.5,20.7,27.7,40.1,"South","2",9452,49200.01,"Washington-Arlington-Alexandria",377200.166666667
"VA","Pulaski County","3,520","8,348","8,712","4,969",13.8,32.7,34.1,19.4,"South","2",845,40391.01,"Blacksburg-Christiansburg-Radford",141680
"VA","Rappahannock County","609","1,583","1,507","1,813",11,28.7,27.3,32.9,"South","2",279,38053.01,"Washington-Arlington-Alexandria",366905.333333333
"VA","Richmond County","1,179","2,600","1,869","1,049",17.6,38.8,27.9,15.7,"South","2",222,38215.01,"",143898.583333333
"VA","Roanoke County","5,237","17,130","21,444","23,361",7.8,25.5,31.9,34.8,"South","2",2551,42166.01,"Roanoke",194932.833333333
"VA","Rockbridge County","2,290","5,673","4,481","4,483",13.5,33.5,26.5,26.5,"South","2",509,32192.01,"",196923.083333333
"VA","Rockingham County","8,960","18,901","12,398","14,060",16.5,34.8,22.8,25.9,"South","2",1851,43140.01,"Harrisonburg",211328.083333333
"VA","Russell County","4,174","7,283","6,001","2,732",20.7,36.1,29.7,13.5,"South","2",632,39991.01,"",88608.9166666667
"VA","Scott County","3,098","6,115","4,865","2,363",18.8,37.2,29.6,14.4,"South","2",453,32654.01,"Kingsport-Bristol-Bristol",81594.4166666667
"VA","Shenandoah County","4,041","11,694","8,853","6,177",13.1,38,28.8,20.1,"South","2",1226,37569.01,"",184699.666666667
"VA","Smyth County","3,831","8,583","7,007","3,248",16.9,37.9,30.9,14.3,"South","2",937,34661.01,"",85222.3333333333
"VA","Southampton County","2,112","4,005","4,716","2,350",16,30.4,35.8,17.8,"South","2",357,36110.01,"",151158.666666667
"VA","Spotsylvania County","8,555","25,750","25,304","27,411",9.8,29.6,29.1,31.5,"South","2",3166,39810.01,"Washington-Arlington-Alexandria",279243.916666667
"VA","Stafford County","5,815","20,648","28,786","36,557",6.3,22.5,31.4,39.8,"South","2",2794,51913.01,"Washington-Arlington-Alexandria",341423.833333333
"VA","Surry County","661","1,694","1,640","854",13.6,34.9,33.8,17.6,"South","2",120,81552.01,"",160379.166666667
"VA","Sussex County","2,076","3,576","1,878","1,082",24.1,41.5,21.8,12.6,"South","2",281,38442.01,"Richmond",101672.166666667
"VA","Tazewell County","5,783","11,151","9,088","4,697",18.8,36.3,29.6,15.3,"South","2",1125,36550.01,"Bluefield",90847.25
"VA","Warren County","3,721","9,769","7,936","5,745",13.7,36,29.2,21.1,"South","2",1106,39580.01,"Washington-Arlington-Alexandria",216010.666666667
"VA","Washington County","5,994","13,236","11,733","8,981",15,33.1,29.4,22.5,"South","2",1579,36491.01,"Kingsport-Bristol-Bristol",148303.166666667
"VA","Westmoreland County","1,834","4,295","4,351","2,676",13.9,32.6,33.1,20.3,"South","2",403,31624.01,"",186762.5
"VA","Wise County","6,946","8,459","8,181","4,007",25.2,30.7,29.6,14.5,"South","2",949,34554.01,"Big Stone Gap",78999.6666666667
"VA","Wythe County","2,954","8,113","6,156","3,918",14,38.4,29.1,18.5,"South","2",917,34504.01,"",127804.75
"VA","York County","2,555","8,217","13,969","20,606",5.6,18.1,30.8,45.4,"South","2",1598,38947.01,"Virginia Beach-Norfolk-Newport News",298893.416666667
"VT","Addison County","1,809","7,767","6,524","9,325",7.1,30.5,25.7,36.7,"Northeast","1",1438,48013.01,"",251108.416666667
"VT","Bennington County","2,079","7,495","6,868","9,145",8.1,29.3,26.8,35.7,"Northeast","1",1563,42969.01,"Bennington",210846.416666667
"VT","Caledonia County","1,962","7,805","5,801","6,079",9.1,36.1,26.8,28.1,"Northeast","1",1014,40970.01,"",155404.666666667
"VT","Chittenden County","6,285","20,373","25,728","53,882",5.9,19.2,24.2,50.7,"Northeast","1",6981,54409.01,"Burlington-South Burlington",318020.583333333
"VT","Essex County","669","2,145","1,165","737",14.2,45.5,24.7,15.6,"Northeast","1",173,37312.01,"Berlin",111560.583333333
"VT","Franklin County","3,150","13,006","9,842","8,081",9.2,38.2,28.9,23.7,"Northeast","1",1275,47574.01,"Burlington-South Burlington",209919.75
"VT","Grand Isle County","298","1,465","1,409","2,048",5.7,28.1,27,39.2,"Northeast","1",247,35739.01,"Burlington-South Burlington",242574.75
"VT","Lamoille County","1,301","4,437","5,324","6,589",7.4,25.1,30.2,37.3,"Northeast","1",1167,40151.01,"",251427.75
"VT","Orange County","1,731","7,489","5,739","6,154",8.2,35.5,27.2,29.1,"Northeast","1",840,40676.01,"Claremont-Lebanon",184523.333333333
"VT","Orleans County","2,452","7,546","5,439","4,261",12.4,38.3,27.6,21.6,"Northeast","1",930,37613.01,"",153977.833333333
"VT","Rutland County","3,308","15,078","11,566","13,031",7.7,35.1,26.9,30.3,"Northeast","1",2358,44167.01,"Rutland",175663.666666667
"VT","Washington County","2,741","11,410","10,325","17,339",6.6,27.3,24.7,41.5,"Northeast","1",2614,50975.01,"Barre",214060.083333333
"VT","Windham County","2,101","9,616","7,815","12,288",6.6,30.2,24.6,38.6,"Northeast","1",1952,42094.01,"",213734.083333333
"VT","Windsor County","2,821","12,540","11,165","15,147",6.8,30.1,26.8,36.3,"Northeast","1",2377,45800.01,"Claremont-Lebanon",240766.75
"WA","Adams County","3,778","2,888","2,553","1,457",35.4,27.1,23.9,13.6,"West","4",842,39373.01,"Othello",181562.833333333
"WA","Asotin County","1,615","4,520","6,648","3,291",10,28.1,41.4,20.5,"West","4",637,39972.01,"Lewiston",220927.416666667
"WA","Benton County","12,365","30,438","45,039","37,566",9.9,24.3,35.9,30,"West","4",5879,55226.01,"Kennewick-Richland",273009.5
"WA","Chelan County","8,575","13,962","15,152","13,702",16.7,27.2,29.5,26.7,"West","4",3434,40550.01,"Wenatchee",330059.333333333
"WA","Clallam County","4,112","14,831","22,884","14,746",7.3,26.2,40.5,26.1,"West","4",2439,40246.01,"Port Angeles",282699.416666667
"WA","Clark County","23,932","74,791","120,819","93,232",7.7,23.9,38.6,29.8,"West","4",15119,53198.01,"Portland-Vancouver-Hillsboro",358502.5
"WA","Columbia County","245","728","1,309","755",8.1,24,43.1,24.9,"West","4",234,41713.01,"Walla Walla",153036.5
"WA","Cowlitz County","8,381","22,381","30,004","12,096",11.5,30.7,41.2,16.6,"West","4",3010,50133.01,"Longview",254115.583333333
"WA","Douglas County","4,919","7,855","9,086","5,201",18.2,29,33.6,19.2,"West","4",1257,37086.01,"Wenatchee",319390.75
"WA","Ferry County","792","1,965","1,904","1,038",13.9,34.5,33.4,18.2,"West","4",299,38441.01,"",190637.833333333
"WA","Franklin County","13,130","13,527","16,428","9,026",25.2,26,31.5,17.3,"West","4",2719,42381.01,"Kennewick-Richland",238466.916666667
"WA","Garfield County","54","520","649","411",3.3,31.8,39.7,25.2,"West","4",89,47968.01,"",142690.083333333
"WA","Grant County","13,685","15,218","18,239","10,072",23.9,26.6,31.9,17.6,"West","4",3259,42196.01,"Moses Lake",191207.25
"WA","Grays Harbor County","5,761","17,035","20,838","8,205",11.1,32.9,40.2,15.8,"West","4",2385,41277.01,"Aberdeen",172246.916666667
"WA","Island County","2,793","13,304","23,729","19,576",4.7,22.4,39.9,33,"West","4",2062,40711.01,"Oak Harbor",397024.833333333
"WA","Jefferson County","1,353","5,329","8,162","10,679",5.3,20.9,32,41.8,"West","4",1133,39420.01,"",384454.25
"WA","King County","108,078","234,136","404,452","790,809",7,15.2,26.3,51.4,"West","4",89992,88347.01,"Seattle-Tacoma-Bellevue",646416.166666667
"WA","Kitsap County","10,152","41,056","71,771","58,452",5.6,22.6,39.6,32.2,"West","4",6833,52147.01,"Bremerton-Silverdale",361812.083333333
"WA","Kittitas County","2,142","6,330","9,105","9,371",7.9,23.5,33.8,34.8,"West","4",1424,42397.01,"Ellensburg",315856.333333333
"WA","Klickitat County","1,916","3,992","5,248","4,526",12.2,25.5,33.5,28.9,"West","4",792,52771.01,"",284860.833333333
"WA","Lewis County","6,631","16,047","22,571","9,161",12.2,29.5,41.5,16.8,"West","4",2443,43121.01,"Centralia",227152.166666667
"WA","Lincoln County","653","2,173","2,963","1,788",8.6,28.7,39.1,23.6,"West","4",499,38183.01,"",212711.916666667
"WA","Mason County","5,775","14,379","17,539","8,258",12.6,31.3,38.2,18,"West","4",1399,42134.01,"Shelton",264121.666666667
"WA","Okanogan County","4,795","8,730","9,982","5,519",16.5,30.1,34.4,19,"West","4",1913,34157.01,"",222063.833333333
"WA","Pacific County","1,962","4,923","6,532","2,943",12,30.1,39.9,18,"West","4",814,36983.01,"",190406.333333333
"WA","Pend Oreille County","1,004","2,965","3,873","1,985",10.2,30.2,39.4,20.2,"West","4",403,48903.01,"Spokane-Spokane Valley",216320.666666667
"WA","Pierce County","50,229","158,140","215,568","152,051",8.7,27.5,37.4,26.4,"West","4",22879,51663.01,"Seattle-Tacoma-Bellevue",343707.833333333
"WA","San Juan County","545","2,237","4,114","6,518",4.1,16.7,30.7,48.6,"West","4",1016,36522.01,"",585044.083333333
"WA","Skagit County","8,930","22,739","32,044","22,685",10.3,26.3,37.1,26.3,"West","4",4090,49680.01,"Mount Vernon-Anacortes",354529.083333333
"WA","Skamania County","741","2,660","3,142","2,039",8.6,31,36.6,23.8,"West","4",274,35972.01,"Portland-Vancouver-Hillsboro",331144.083333333
"WA","Snohomish County","42,223","129,137","198,340","172,902",7.8,23.8,36.6,31.9,"West","4",21695,61442.01,"Seattle-Tacoma-Bellevue",470850.833333333
"WA","Spokane County","21,277","79,810","134,267","102,693",6.3,23.6,39.7,30.4,"West","4",16369,48298.01,"Spokane-Spokane Valley",238371.833333333
"WA","Stevens County","2,982","10,872","11,810","5,818",9.5,34.5,37.5,18.5,"West","4",1184,39334.01,"Spokane-Spokane Valley",220631
"WA","Thurston County","11,478","40,832","71,002","68,603",6,21.3,37,35.7,"West","4",8505,51838.01,"Olympia-Tumwater",312133.666666667
"WA","Wahkiakum County","282","931","1,370","607",8.8,29.2,42.9,19,"West","4",126,37311.01,"",223964.666666667
"WA","Walla Walla County","4,807","8,104","15,247","11,262",12.2,20.6,38.7,28.6,"West","4",2112,44597.01,"Walla Walla",256970.166666667
"WA","Whatcom County","11,004","33,282","50,020","48,346",7.7,23.3,35.1,33.9,"West","4",7375,47767.01,"Bellingham",375875.25
"WA","Whitman County","1,133","3,832","7,065","11,811",4.8,16.1,29.6,49.5,"West","4",1264,48669.01,"Pullman",262887
"WA","Yakima County","40,492","42,417","43,477","24,061",26.9,28.2,28.9,16,"West","4",7818,39915.01,"Yakima",197264.583333333
"WI","Adams County","2,064","6,870","5,118","1,992",12.9,42.8,31.9,12.4,"Midwest","3",340,37195.01,"",126845.416666667
"WI","Ashland County","843","3,792","3,767","2,250",7.9,35.6,35.4,21.1,"Midwest","3",602,38607.01,"",105165.25
"WI","Barron County","3,157","11,942","10,669","6,405",9.8,37.1,33.2,19.9,"Midwest","3",1498,38545.01,"",148451.333333333
"WI","Bayfield County","584","3,294","4,074","3,496",5.1,28.8,35.6,30.5,"Midwest","3",518,33634.01,"",174105.583333333
"WI","Brown County","13,920","52,309","55,532","51,205",8,30.2,32.1,29.6,"Midwest","3",7120,49959.01,"Green Bay",169125.916666667
"WI","Buffalo County","795","3,954","3,073","1,710",8.3,41.5,32.2,17.9,"Midwest","3",379,36918.01,"",130986.416666667
"WI","Burnett County","808","4,420","4,111","2,342",6.9,37.8,35.2,20,"Midwest","3",424,33418.01,"",160422
"WI","Calumet County","2,034","10,660","11,338","9,666",6,31.6,33.6,28.7,"Midwest","3",810,39240.01,"Appleton",203035.666666667
"WI","Chippewa County","3,322","16,190","16,081","8,957",7.5,36.3,36.1,20.1,"Midwest","3",1645,40663.01,"Eau Claire",157530.166666667
"WI","Clark County","3,927","9,018","6,258","2,484",18.1,41.6,28.9,11.5,"Midwest","3",887,39331.01,"",109871.5
"WI","Columbia County","2,837","13,637","14,447","9,336",7,33.9,35.9,23.2,"Midwest","3",1670,40767.01,"Madison",195124.583333333
"WI","Crawford County","1,053","4,682","3,847","2,074",9,40.2,33,17.8,"Midwest","3",462,35399.01,"",122934.916666667
"WI","Dane County","15,107","62,023","93,730","176,044",4.4,17.9,27,50.7,"Midwest","3",16000,56383.01,"Madison",271354.25
"WI","Dodge County","5,675","26,242","20,596","10,381",9,41.7,32.7,16.5,"Midwest","3",1877,44727.01,"Beaver Dam",155211
"WI","Door County","1,293","6,652","6,560","6,872",6,31.1,30.7,32.1,"Midwest","3",1288,34897.01,"",200690.333333333
"WI","Douglas County","2,031","9,580","11,841","7,388",6.6,31.1,38.4,24,"Midwest","3",1143,40953.01,"Duluth",139011.583333333
"WI","Dunn County","1,735","9,221","8,534","7,586",6.4,34.1,31.5,28,"Midwest","3",1017,41433.01,"Menomonie",163234.166666667
"WI","Eau Claire County","4,179","16,361","23,529","20,548",6.5,25.3,36.4,31.8,"Midwest","3",2859,45710.01,"Eau Claire",170854.416666667
"WI","Florence County","234","1,331","1,221","624",6.9,39,35.8,18.3,"Midwest","3",141,27982.01,"Iron Mountain",138382.416666667
"WI","Forest County","728","2,484","2,226","1,003",11.3,38.6,34.6,15.6,"Midwest","3",291,36855.01,"",128722
"WI","Grant County","2,448","11,589","10,458","7,310",7.7,36.4,32.9,23,"Midwest","3",1395,37401.01,"Platteville",128822
"WI","Green County","1,946","9,314","8,683","5,968",7.5,35.9,33.5,23,"Midwest","3",1036,40427.01,"Madison",162218
"WI","Green Lake County","1,435","5,302","3,988","2,561",10.8,39.9,30,19.3,"Midwest","3",508,38176.01,"",143947.416666667
"WI","Iowa County","839","5,800","5,863","4,022",5.1,35.1,35.5,24.3,"Midwest","3",671,43034.01,"Madison",169771.916666667
"WI","Iron County","291","1,559","1,844","925",6.3,33.8,39.9,20,"Midwest","3",222,31736.01,"",132103.166666667
"WI","Jackson County","1,676","5,781","4,921","2,089",11.6,40,34,14.4,"Midwest","3",490,42822.01,"",134503.75
"WI","Jefferson County","4,931","19,603","19,119","14,417",8.5,33.8,32.9,24.8,"Midwest","3",2108,40670.01,"Watertown-Fort Atkinson",204021.75
"WI","Juneau County","2,299","8,085","6,318","2,635",11.9,41.8,32.7,13.6,"Midwest","3",665,40211.01,"",117415.75
"WI","Kenosha County","11,027","34,817","37,507","28,785",9.8,31,33.4,25.7,"Midwest","3",3516,44186.01,"Chicago-Naperville-Elgin",183477.75
"WI","Kewaunee County","1,021","5,886","4,769","2,765",7.1,40.8,33,19.1,"Midwest","3",551,38941.01,"Green Bay",140419
"WI","La Crosse County","4,076","19,039","26,158","25,718",5.4,25.4,34.9,34.3,"Midwest","3",3151,44397.01,"La Crosse-Onalaska",166460.583333333
"WI","Lafayette County","1,116","4,416","3,676","2,141",9.8,38.9,32.4,18.9,"Midwest","3",463,36074.01,"",118255.166666667
"WI","Langlade County","1,318","5,996","4,457","2,321",9.4,42.5,31.6,16.5,"Midwest","3",627,35305.01,"",102501.583333333
"WI","Lincoln County","1,799","7,932","7,095","3,757",8.7,38.5,34.5,18.3,"Midwest","3",770,41393.01,"Merrill",125381.5
"WI","Manitowoc County","4,971","21,907","18,650","11,331",8.7,38.5,32.8,19.9,"Midwest","3",1892,43506.01,"Manitowoc",113424.166666667
"WI","Marathon County","7,759","32,128","29,464","23,841",8.3,34.5,31.6,25.6,"Midwest","3",3538,46295.01,"Wausau",155268
"WI","Marinette County","2,665","12,846","9,937","4,490",8.9,42.9,33.2,15,"Midwest","3",1196,42348.01,"Marinette",105332.333333333
"WI","Marquette County","1,310","4,727","3,679","1,603",11.6,41.8,32.5,14.2,"Midwest","3",357,35462.01,"",131603.916666667
"WI","Milwaukee County","76,720","177,153","183,235","191,885",12.2,28.2,29.1,30.5,"Midwest","3",27035,53830.01,"Milwaukee-Waukesha-West Allis",151487.5
"WI","Monroe County","2,973","11,445","10,134","6,112",9.7,37.3,33,19.9,"Midwest","3",1136,42277.01,"",151696.333333333
"WI","Oconto County","2,659","11,893","8,539","4,397",9.7,43.3,31.1,16,"Midwest","3",793,34752.01,"Green Bay",149301.25
"WI","Oneida County","1,906","8,753","9,048","7,328",7.1,32.4,33.5,27.1,"Midwest","3",1455,40665.01,"",180092.583333333
"WI","Outagamie County","7,813","40,217","40,406","36,004",6.3,32.3,32.5,28.9,"Midwest","3",5428,48261.01,"Appleton",163851.583333333
"WI","Ozaukee County","2,202","12,258","17,146","29,636",3.6,20,28,48.4,"Midwest","3",2957,47462.01,"Milwaukee-Waukesha-West Allis",299745.75
"WI","Pepin County","468","2,069","1,673","1,001",9,39.7,32.1,19.2,"Midwest","3",279,37426.01,"",132321.333333333
"WI","Pierce County","1,364","8,512","8,871","7,364",5.2,32.6,34,28.2,"Midwest","3",942,37379.01,"Minneapolis-St. Paul-Bloomington",206418.75
"WI","Polk County","2,031","11,710","10,956","6,327",6.5,37.7,35.3,20.4,"Midwest","3",1188,37057.01,"",165290.416666667
"WI","Portage County","3,001","14,302","13,283","14,423",6.7,31.8,29.5,32,"Midwest","3",1769,44036.01,"Stevens Point",171126
"WI","Price County","913","4,180","3,520","1,754",8.8,40.3,34,16.9,"Midwest","3",476,37913.01,"",105629.416666667
"WI","Racine County","13,345","42,020","44,816","32,838",10,31.6,33.7,24.7,"Midwest","3",4525,48268.01,"Racine",215680.583333333
"WI","Richland County","1,236","5,044","3,716","2,327",10,40.9,30.2,18.9,"Midwest","3",460,36583.01,"",133481
"WI","Rock County","10,334","39,833","35,451","23,850",9.4,36.4,32.4,21.8,"Midwest","3",3515,46115.01,"Janesville-Beloit",139602.25
"WI","Rusk County","1,367","4,234","3,081","1,633",13.3,41,29.9,15.8,"Midwest","3",368,36019.01,"",104334.666666667
"WI","Sauk County","4,126","15,237","14,333","10,543",9.3,34.4,32.4,23.8,"Midwest","3",2025,39093.01,"Baraboo",184702.25
"WI","Sawyer County","1,012","4,194","4,124","2,815",8.3,34.5,34,23.2,"Midwest","3",691,35191.01,"",193013
"WI","Shawano County","2,556","13,022","8,969","4,694",8.7,44.5,30.7,16.1,"Midwest","3",1041,34049.01,"Shawano",129123.333333333
"WI","Sheboygan County","5,885","29,054","25,982","19,182",7.3,36.3,32.4,23.9,"Midwest","3",2866,48851.01,"Sheboygan",137320.416666667
"WI","Taylor County","1,594","6,335","4,042","2,070",11.4,45.1,28.8,14.7,"Midwest","3",512,38620.01,"",126179.666666667
"WI","Trempealeau County","2,042","7,782","6,322","3,886",10.2,38.8,31.6,19.4,"Midwest","3",793,41297.01,"",155637.166666667
"WI","Vernon County","2,338","7,696","5,952","4,456",11.4,37.6,29.1,21.8,"Midwest","3",720,35727.01,"",141569.333333333
